test.a test.b sim.mean sim.sem
0.62 0.61 0.499999997412976 3.18299826262352e-09
0.63 0.61 0.499997636966457 2.49303265833738e-06
0.64 0.61 0.50000359391157 3.31420203909618e-06
0.65 0.61 0.500000000030315 1.75501720899954e-10
0.66 0.61 0.500000656106809 6.67347146775766e-07
0.67 0.61 0.500000017675967 1.29193249829856e-08
0.68 0.61 0.499999999912964 1.6289454542219e-10
0.69 0.61 0.500000034417892 3.37202273362068e-08
0.7 0.61 0.499999993756779 6.30864640603463e-09
0.71 0.61 0.500000086347492 5.47179615494986e-08
0.72 0.61 0.500028635284004 2.92323447061464e-05
0.73 0.61 0.499999988057562 1.7946769318552e-08
0.74 0.61 0.500001266620113 1.2638820878336e-06
0.75 0.61 0.49999992965724 6.10825374336419e-08
0.76 0.61 0.499999999903045 9.75461779513866e-11
0.77 0.61 0.499999966421416 3.30682464784474e-08
0.78 0.61 0.500000000059376 4.11547288177363e-11
0.79 0.61 0.499999993283577 4.92210783511031e-09
0.8 0.61 0.500000063733101 5.03389671514657e-08
0.81 0.61 0.500000000130378 1.86797681052419e-10
0.82 0.61 0.499998900420034 1.08202157920914e-06
0.83 0.61 0.49999362608784 6.38986516777993e-06
0.84 0.61 0.499997907728668 2.13614916135362e-06
0.85 0.61 0.499999789751322 1.81239639495883e-07
0.86 0.61 0.500011779195988 9.59183386222022e-06
0.87 0.61 0.500000092574634 9.41590657638956e-08
0.88 0.61 0.500000035677163 4.24145477446925e-08
0.89 0.61 0.500008726220549 8.77976292737413e-06
0.9 0.61 0.500005465160716 1.8973057618953e-05
0.91 0.61 0.499983514553999 1.35059447024019e-05
0.92 0.61 0.500003695254497 3.35778383105816e-06
0.93 0.61 0.499996720591277 8.07715445426303e-06
0.94 0.61 0.500010534637687 8.02937463732891e-06
0.95 0.61 0.500003246199182 3.15497089681146e-06
0.5 0.62 0.500000002773829 2.26544341274315e-09
0.51 0.62 0.499999727710062 1.99295862215841e-07
0.52 0.62 0.499999255220156 7.44661176830641e-07
0.53 0.62 0.500000574465248 5.59749754015975e-07
0.54 0.62 0.500000000342141 4.62707647576828e-10
0.55 0.62 0.499999999465809 4.02953916928266e-10
0.56 0.62 0.499999999971099 2.24443963300727e-11
0.57 0.62 0.499999970859453 2.91304386035858e-08
0.58 0.62 0.499999999962943 8.62780541674373e-11
0.59 0.62 0.500001658134485 1.64098090953395e-06
0.6 0.62 0.500000660053304 9.24085467785142e-07
0.61 0.62 0.499999695351671 2.9284462138501e-07
0.62 0.62 0.500000001548476 4.56349239040926e-09
0.63 0.62 0.499999944699192 6.33508612694182e-08
0.64 0.62 0.500000864305482 8.64776720502172e-07
0.65 0.62 0.499999999023286 9.34068849127282e-10
0.66 0.62 0.499999979714268 1.94791744842708e-08
0.67 0.62 0.499999152218311 8.47783917592643e-07
0.68 0.62 0.499998795848039 1.39641490697638e-06
0.69 0.62 0.500000067229984 7.21926950606143e-08
0.7 0.62 0.499999090533588 9.08485158793587e-07
0.71 0.62 0.49999999998077 9.12339927193486e-10
0.72 0.62 0.500000070339982 7.43334951607267e-08
0.73 0.62 0.500000000071464 1.25089395495573e-10
0.74 0.62 0.500018531629022 1.84665261313397e-05
0.75 0.62 0.500000679276157 6.81593038344088e-07
0.76 0.62 0.500000034300165 3.30110712123047e-08
0.77 0.62 0.500000022696831 2.53710412313761e-08
0.78 0.62 0.499999699495466 2.96432330030367e-07
0.79 0.62 0.500017079803251 1.71283799453818e-05
0.8 0.62 0.49999963719321 5.07191013637159e-07
0.81 0.62 0.500005031712447 5.01823538465045e-06
0.82 0.62 0.499999980386051 1.96474955619145e-08
0.83 0.62 0.49999970253128 3.16903346980386e-07
0.84 0.62 0.500000004315511 3.12409705565895e-09
0.85 0.62 0.499999980245783 3.36206165999675e-08
0.86 0.62 0.499999733601073 2.04916501159313e-07
0.87 0.62 0.499972806216647 2.71848876552736e-05
0.88 0.62 0.500000219944436 1.862120211093e-07
0.89 0.62 0.499999869208396 4.37342924946477e-07
0.9 0.62 0.499999225112165 8.42129096128956e-07
0.91 0.62 0.499969137918181 3.18452626954818e-05
0.92 0.62 0.500086867287497 0.000100517989942218
0.93 0.62 0.499859774861509 0.000101801172429188
0.94 0.62 0.50000400752325 2.13828720183217e-06
0.95 0.62 0.500014185221343 2.4900458594116e-05
0.5 0.63 0.499999979522153 2.05087624071163e-08
0.51 0.63 0.499999575528691 4.02812001931918e-07
0.52 0.63 0.499999980769878 6.72880729066137e-08
0.53 0.63 0.4999999252713 7.47040111121502e-08
0.54 0.63 0.500000013897297 1.36534860479868e-08
0.55 0.63 0.50000000013353 4.01724731087611e-10
0.56 0.63 0.500000000139251 1.85522541403531e-10
0.57 0.63 0.499999998753859 1.23593064704308e-09
0.58 0.63 0.499999997809583 2.53290013643712e-09
0.59 0.63 0.499999999979528 2.78977861330782e-11
0.6 0.63 0.499999981246476 1.83878599039847e-08
0.61 0.63 0.499999985865136 1.08245774119635e-08
0.62 0.63 0.500004997388458 4.89892126650494e-06
0.63 0.63 0.500000000732799 1.01557984019302e-09
0.64 0.63 0.500003133267644 3.1501283956341e-06
0.65 0.63 0.500000053770614 5.11698863328222e-08
0.66 0.63 0.500000009804941 1.04944084809398e-08
0.67 0.63 0.500000670923041 8.34037213658263e-07
0.68 0.63 0.500003490047545 3.34564819247197e-06
0.69 0.63 0.500000000669662 4.0305581069477e-10
0.7 0.63 0.500000058781078 4.81960395027883e-08
0.71 0.63 0.500000001432683 1.60582578975447e-09
0.72 0.63 0.499999750244397 2.41925794582657e-07
0.73 0.63 0.500066463797 6.65486525633897e-05
0.74 0.63 0.499999955891218 4.41422823807967e-08
0.75 0.63 0.50000022839242 1.6955514600435e-07
0.76 0.63 0.499999660471348 3.39969805701841e-07
0.77 0.63 0.500000001465191 2.13525424872548e-09
0.78 0.63 0.500000380857534 7.05615533998264e-07
0.79 0.63 0.499999992464365 6.27245544179061e-09
0.8 0.63 0.500000367755356 6.99526954345402e-07
0.81 0.63 0.500000073776215 1.0248757306509e-07
0.82 0.63 0.500000492879421 8.60986635749155e-07
0.83 0.63 0.500022348841015 2.23966412462672e-05
0.84 0.63 0.50000797565734 7.55671740271295e-06
0.85 0.63 0.499999680272143 2.28609507546358e-07
0.86 0.63 0.499999986670445 1.21183798438451e-08
0.87 0.63 0.499999751453808 2.13883594500628e-07
0.88 0.63 0.499999263816461 6.51878474601113e-07
0.89 0.63 0.500123114609751 0.00011190896956869
0.9 0.63 0.499997957985404 2.2887272697307e-06
0.91 0.63 0.499999993107947 3.98221351191611e-09
0.92 0.63 0.500000206053476 6.33179582805194e-07
0.93 0.63 0.499999962960444 5.94616592489026e-07
0.94 0.63 0.499909420554954 0.000155471310517366
0.95 0.63 0.500052498711255 2.79366934482793e-05
0.5 0.64 0.499999953596452 4.64197531330654e-08
0.51 0.64 0.500000018126888 1.8222679601552e-08
0.52 0.64 0.499999902098512 9.79254656155409e-08
0.53 0.64 0.500000080190758 8.01939550029785e-08
0.54 0.64 0.500027065097472 2.74282042201103e-05
0.55 0.64 0.499999861122803 1.39524351999731e-07
0.56 0.64 0.500000011579019 2.3311840226422e-08
0.57 0.64 0.500000001047988 1.05612095977216e-09
0.58 0.64 0.500000028634158 9.86348525301139e-08
0.59 0.64 0.500000024231274 2.56571421995254e-08
0.6 0.64 0.500000009603325 1.03100947325629e-08
0.61 0.64 0.500000810186687 7.08326715528161e-07
0.62 0.64 0.500002352783643 2.35119349099567e-06
0.63 0.64 0.499999998703553 1.79806601767319e-09
0.64 0.64 0.500000000516794 5.02134435572724e-10
0.65 0.64 0.500000007337258 7.49736842943132e-09
0.66 0.64 0.499999025198092 8.91424650547794e-07
0.67 0.64 0.499999997250633 2.17433513805018e-09
0.68 0.64 0.500001193785536 8.9065544675839e-07
0.69 0.64 0.500002451505938 2.23638429939076e-06
0.7 0.64 0.499999536193158 4.59209276291544e-07
0.71 0.64 0.500000167549354 1.25553731746248e-07
0.72 0.64 0.500006179358735 6.17905368428543e-06
0.73 0.64 0.500000000130815 1.37610614157121e-10
0.74 0.64 0.500041573596471 4.15830697441748e-05
0.75 0.64 0.500000035829073 1.01192819174082e-07
0.76 0.64 0.499999996767245 1.16891098476047e-08
0.77 0.64 0.49999933286974 6.65628187711187e-07
0.78 0.64 0.499999769489904 2.22996284232605e-07
0.79 0.64 0.499998522796025 1.44991911338657e-06
0.8 0.64 0.499999987797287 1.34119969095585e-08
0.81 0.64 0.500032718470427 3.27347108485852e-05
0.82 0.64 0.499996339386352 1.1876690279005e-05
0.83 0.64 0.49999983911065 1.79300393408659e-07
0.84 0.64 0.499999999371292 2.69381487460111e-09
0.85 0.64 0.499999849832531 1.95402637494419e-07
0.86 0.64 0.500001627113977 1.61567654098257e-06
0.87 0.64 0.50000024050771 2.00840495582099e-07
0.88 0.64 0.500005460725398 5.43843139050948e-06
0.89 0.64 0.500011186541014 2.42585519645624e-05
0.9 0.64 0.499966503918588 3.32426038328373e-05
0.91 0.64 0.499999523960261 5.35072451174267e-07
0.92 0.64 0.499998723128713 1.79612634014018e-06
0.93 0.64 0.500091807710647 9.15368750763545e-05
0.94 0.64 0.500000443279787 2.68181746550107e-07
0.95 0.64 0.499968128721712 3.21697215787204e-05
0.5 0.65 0.499999988652213 1.06303228562444e-08
0.51 0.65 0.499999875411074 2.21237941947395e-07
0.52 0.65 0.500000000020027 1.57760232693399e-11
0.53 0.65 0.49999999905617 2.06112203261765e-09
0.54 0.65 0.500000097539528 1.24219686642759e-07
0.55 0.65 0.500000068470175 6.88555760055954e-08
0.56 0.65 0.500000784041504 6.7167715981387e-07
0.57 0.65 0.499999962081569 6.52896579432001e-08
0.58 0.65 0.500000231984088 2.31960513544521e-07
0.59 0.65 0.499999978479741 2.18683366306476e-08
0.6 0.65 0.499998980822088 1.24356100550299e-06
0.61 0.65 0.499999826403224 1.94485214601492e-07
0.62 0.65 0.499999999673494 3.25030346722977e-10
0.63 0.65 0.499999799558685 2.00440594940068e-07
0.64 0.65 0.500001190479298 1.19349876773229e-06
0.65 0.65 0.500001314620511 1.25162459763404e-06
0.66 0.65 0.500000268087909 2.68612400549454e-07
0.67 0.65 0.499999999243499 7.56430568156647e-10
0.68 0.65 0.50000006979576 6.42374517762546e-08
0.69 0.65 0.499985393757089 1.46053923122327e-05
0.7 0.65 0.50000000243768 1.24418598206605e-08
0.71 0.65 0.500000843745063 8.50162296836684e-07
0.72 0.65 0.499999999831042 1.72926019075783e-10
0.73 0.65 0.499999723374589 4.96589278152099e-07
0.74 0.65 0.499999303925422 4.72666443374681e-07
0.75 0.65 0.500001518850537 2.97794493593333e-06
0.76 0.65 0.499965162988004 3.48909700279402e-05
0.77 0.65 0.500011057905339 1.31138857317486e-05
0.78 0.65 0.500000042496029 4.12911034067442e-08
0.79 0.65 0.499999999641733 4.37042773149212e-10
0.8 0.65 0.499998515343268 3.29800098724585e-06
0.81 0.65 0.499997472457478 2.24648400295089e-06
0.82 0.65 0.500000014110149 1.43006426518462e-08
0.83 0.65 0.499999458462655 5.65195526340707e-07
0.84 0.65 0.500085939400792 8.61448733373615e-05
0.85 0.65 0.500002701217078 5.35598572451981e-06
0.86 0.65 0.499999671179695 4.8674587928404e-07
0.87 0.65 0.500001441815897 5.34866829031399e-06
0.88 0.65 0.499999618185544 3.55408061209574e-07
0.89 0.65 0.500000183374834 1.03879102121906e-07
0.9 0.65 0.500000101641387 9.84657493019491e-08
0.91 0.65 0.499989289239466 1.0878467010182e-05
0.92 0.65 0.499974761827658 2.52268686525102e-05
0.93 0.65 0.499938460592217 6.82766094718325e-05
0.94 0.65 0.500005778259539 5.77467103295513e-06
0.95 0.65 0.499909033504723 6.87642299561198e-05
0.5 0.66 0.499999999971871 1.35868150767013e-10
0.51 0.66 0.500000007952085 7.9432630256425e-09
0.52 0.66 0.500000031136115 3.27522878540366e-08
0.53 0.66 0.500000011160985 9.9508401594906e-09
0.54 0.66 0.499999998685059 1.27347368095292e-09
0.55 0.66 0.500000006851014 4.57165892719335e-09
0.56 0.66 0.500000006018383 3.3757139330985e-08
0.57 0.66 0.499999997854755 2.14082656835823e-09
0.58 0.66 0.499999999965028 6.51640649740143e-11
0.59 0.66 0.500000005480904 5.20837412984746e-09
0.6 0.66 0.500000001392997 4.18092392779113e-09
0.61 0.66 0.499999999319539 5.84398284692065e-10
0.62 0.66 0.500000268835673 2.68524266685446e-07
0.63 0.66 0.500000001362445 1.34601448244668e-09
0.64 0.66 0.500006306595756 6.28585836683732e-06
0.65 0.66 0.500001373209418 9.61254194090076e-07
0.66 0.66 0.499999907742301 8.96577465635591e-08
0.67 0.66 0.500000022227471 4.79055304334391e-08
0.68 0.66 0.500000000064147 5.66293306180356e-11
0.69 0.66 0.500001189816287 1.04520907546342e-06
0.7 0.66 0.499995504813724 4.62863298685569e-06
0.71 0.66 0.500000941201692 9.38030200022809e-07
0.72 0.66 0.500000013056342 1.04043496083978e-08
0.73 0.66 0.500000156052776 1.57543413931273e-07
0.74 0.66 0.499999994584909 4.1156934726528e-09
0.75 0.66 0.500000059408734 4.4859035269544e-08
0.76 0.66 0.500000025219946 3.03001837962502e-08
0.77 0.66 0.499999779634981 2.46716430259215e-07
0.78 0.66 0.499999885932042 1.12919661856949e-07
0.79 0.66 0.499999547179111 4.39061755161804e-07
0.8 0.66 0.500000014127377 1.02552509866907e-08
0.81 0.66 0.499998962686657 1.04122786998536e-06
0.82 0.66 0.49999565512436 4.14247591278239e-06
0.83 0.66 0.499999502932557 3.10056181792622e-07
0.84 0.66 0.49999979854892 2.97152473124254e-07
0.85 0.66 0.500000284066473 5.63636462478007e-07
0.86 0.66 0.499997756708545 1.77251720352996e-06
0.87 0.66 0.500003856480788 5.49484503314359e-06
0.88 0.66 0.500001021299733 1.37398488555709e-06
0.89 0.66 0.499997994879818 1.2412528600633e-06
0.9 0.66 0.500001678705757 6.16884455966346e-06
0.91 0.66 0.499999714069005 3.08264779016695e-07
0.92 0.66 0.500009050183925 4.88010706802822e-06
0.93 0.66 0.500086990045272 8.72085778385293e-05
0.94 0.66 0.499972921935738 2.91441399102363e-05
0.95 0.66 0.500372483198843 0.000362647029569129
0.5 0.67 0.499999999692957 3.07643343419826e-10
0.51 0.67 0.500000149401287 1.57258314640124e-07
0.52 0.67 0.499998962074531 1.0836850731423e-06
0.53 0.67 0.50000000215834 3.66379907168645e-09
0.54 0.67 0.499999941960182 5.81091342321561e-08
0.55 0.67 0.499999997626598 1.96063965613243e-09
0.56 0.67 0.499996936987001 2.73324263848596e-06
0.57 0.67 0.500000460982267 1.9545529622383e-06
0.58 0.67 0.500002325436753 2.45367238569012e-06
0.59 0.67 0.49999995062559 3.68584695040499e-08
0.6 0.67 0.499999939062868 4.02729737223735e-08
0.61 0.67 0.499999922973721 8.61459804677216e-08
0.62 0.67 0.500000001330879 2.24707369328455e-09
0.63 0.67 0.499999982273264 1.7849521009546e-08
0.64 0.67 0.49999938416556 5.38672030611056e-07
0.65 0.67 0.50000031831171 3.21088717734158e-07
0.66 0.67 0.499994844176219 3.81750072560444e-06
0.67 0.67 0.500000160602814 1.60071307368141e-07
0.68 0.67 0.499999605855892 5.2781697199879e-07
0.69 0.67 0.500000089143688 1.10724996729607e-07
0.7 0.67 0.499999975756224 3.31611191648544e-08
0.71 0.67 0.50000080570961 7.8052232144039e-07
0.72 0.67 0.500000000041995 1.01792588132259e-10
0.73 0.67 0.500051023431761 5.1020874288815e-05
0.74 0.67 0.499999307900579 5.74983739683402e-07
0.75 0.67 0.500012139886785 1.21400154077827e-05
0.76 0.67 0.500001313051877 8.0202587919094e-07
0.77 0.67 0.499999993143073 1.08349434572811e-08
0.78 0.67 0.500002045644515 1.59164632603463e-06
0.79 0.67 0.49999853093852 1.44488249805339e-06
0.8 0.67 0.499999569591413 3.81286477744115e-07
0.81 0.67 0.499993321599228 4.58427842736778e-06
0.82 0.67 0.500000011292863 1.13748484810184e-08
0.83 0.67 0.499999046736889 8.87382406994576e-07
0.84 0.67 0.500000127124305 9.34966518531152e-08
0.85 0.67 0.500056032756908 5.59787746659432e-05
0.86 0.67 0.500002634565948 2.60116438134556e-06
0.87 0.67 0.500001633737572 1.6101921949297e-06
0.88 0.67 0.50000023635805 1.46472679163468e-07
0.89 0.67 0.500005897977544 4.35637788228454e-06
0.9 0.67 0.500007240112413 4.13767952279998e-06
0.91 0.67 0.499937522693476 6.48335895026616e-05
0.92 0.67 0.500093177229377 0.000183187349551509
0.93 0.67 0.4999999390761 1.0827629186273e-07
0.94 0.67 0.50000022393667 1.64693782193326e-07
0.95 0.67 0.499789200513851 0.000236239942624917
0.5 0.68 0.500020461969179 2.04620130410188e-05
0.51 0.68 0.499999377366001 6.90090880911468e-07
0.52 0.68 0.499999999993581 6.50746977414573e-12
0.53 0.68 0.500000053304973 5.31591609503191e-08
0.54 0.68 0.499999997708862 2.34004426002968e-09
0.55 0.68 0.499999454651606 4.39753676772397e-07
0.56 0.68 0.499999954623321 3.37245549485941e-08
0.57 0.68 0.500000304307912 2.04569141961953e-07
0.58 0.68 0.49999992507262 7.542371261582e-08
0.59 0.68 0.500000067799785 5.70504040681623e-08
0.6 0.68 0.499999612142288 3.90955643900869e-07
0.61 0.68 0.500000019664081 1.97739266742994e-08
0.62 0.68 0.499999851075747 3.70940391936672e-07
0.63 0.68 0.500000009024116 9.32037193398826e-09
0.64 0.68 0.500000042749784 4.46426247497256e-08
0.65 0.68 0.500000000005724 5.71466465379699e-12
0.66 0.68 0.500000008899237 8.72162938179352e-09
0.67 0.68 0.49999983264002 1.67371446688219e-07
0.68 0.68 0.499999994742166 1.02883251952405e-08
0.69 0.68 0.499999556437289 5.2063236170901e-07
0.7 0.68 0.499999998808148 1.11171157307927e-09
0.71 0.68 0.500002044293505 2.10993435185595e-06
0.72 0.68 0.499995297771292 4.49126426365342e-06
0.73 0.68 0.499999956218167 3.41160482656852e-08
0.74 0.68 0.499999965901987 3.20950846977165e-08
0.75 0.68 0.50000004437633 3.95961396627814e-08
0.76 0.68 0.49999976923982 2.22793283680501e-07
0.77 0.68 0.500000029688217 2.96818757168521e-08
0.78 0.68 0.499999999640488 6.63320703935355e-10
0.79 0.68 0.499998911227509 1.08950013004051e-06
0.8 0.68 0.499994110420573 7.42142901248193e-06
0.81 0.68 0.500000023276744 1.92645726218679e-08
0.82 0.68 0.499999924370579 8.74516354305305e-08
0.83 0.68 0.500000044907407 4.51413545914809e-08
0.84 0.68 0.500000079322287 1.38513757616541e-07
0.85 0.68 0.500001479261005 1.45071937096775e-06
0.86 0.68 0.499986465114207 1.33365902947053e-05
0.87 0.68 0.49999582911101 4.02394587667327e-06
0.88 0.68 0.499981336968677 2.11842770311349e-05
0.89 0.68 0.499999159739459 5.90926185480682e-07
0.9 0.68 0.500001066332851 8.3702255643934e-07
0.91 0.68 0.499999992428912 9.7203158859338e-08
0.92 0.68 0.499998477990925 1.32909985281361e-06
0.93 0.68 0.499951430212683 4.24501522982131e-05
0.94 0.68 0.499955054740163 6.13837482156835e-05
0.95 0.68 0.500036304510318 5.38073048555645e-05
0.5 0.69 0.499999926635804 6.60391396812454e-08
0.51 0.69 0.500000239015802 2.29524254336821e-07
0.52 0.69 0.49999999337744 5.73361740453884e-09
0.53 0.69 0.500000000029068 3.14562583061591e-11
0.54 0.69 0.499999974756548 2.52412642490316e-08
0.55 0.69 0.500000021374996 2.73627540778258e-08
0.56 0.69 0.500000005879644 5.75626304402359e-09
0.57 0.69 0.499999999999778 2.98923679779306e-13
0.58 0.69 0.499999992854817 4.78598453765919e-08
0.59 0.69 0.499999998818951 1.71647544258133e-09
0.6 0.69 0.499999959413639 3.97882850128362e-08
0.61 0.69 0.499994370608101 5.51620368043211e-06
0.62 0.69 0.500007490064168 7.47129412472279e-06
0.63 0.69 0.499999998624054 1.40908241798199e-09
0.64 0.69 0.500000030050643 2.59650897771881e-08
0.65 0.69 0.499999757280917 2.37295900205781e-07
0.66 0.69 0.500000054009827 5.68343735696637e-08
0.67 0.69 0.499999997729622 2.51322816828543e-09
0.68 0.69 0.500000185166205 1.52390719760181e-07
0.69 0.69 0.500000151321094 3.39556200636636e-07
0.7 0.69 0.500000087256154 8.73325482512335e-08
0.71 0.69 0.499999899072091 9.81286333515458e-08
0.72 0.69 0.499999975402889 1.53958300985067e-08
0.73 0.69 0.499996633829438 3.241993057678e-06
0.74 0.69 0.500000235987986 1.78225860229636e-07
0.75 0.69 0.499999935245082 5.39653296707841e-08
0.76 0.69 0.500000005790897 4.97491493052427e-09
0.77 0.69 0.500000354050142 3.541049536253e-07
0.78 0.69 0.499999871600892 1.23577341778465e-07
0.79 0.69 0.500000013558092 1.45255534918576e-08
0.8 0.69 0.500001337524417 1.68606643662977e-06
0.81 0.69 0.499999739760933 2.51663519215502e-07
0.82 0.69 0.500000069543896 7.77130370702961e-08
0.83 0.69 0.50000004606491 1.40504848134247e-07
0.84 0.69 0.50000025657124 2.04229936608877e-07
0.85 0.69 0.500000032376141 2.91583447740316e-08
0.86 0.69 0.500000063676603 2.72620256440658e-07
0.87 0.69 0.499990770919138 9.31439122330651e-06
0.88 0.69 0.500000006541321 6.02211972142219e-09
0.89 0.69 0.499999460299299 4.97751270255818e-07
0.9 0.69 0.499994098012508 7.66436235846558e-06
0.91 0.69 0.499999677865319 3.0111277864999e-07
0.92 0.69 0.500000009566732 3.24775248608267e-08
0.93 0.69 0.499997779074003 3.78789829849982e-06
0.94 0.69 0.500002014285205 1.89765038434581e-06
0.95 0.69 0.500000772583691 3.99235093760451e-06
0.5 0.7 0.500000009519459 9.62667387411476e-09
0.51 0.7 0.499999863300744 5.73651683029276e-07
0.52 0.7 0.499985270784886 1.03608555541436e-05
0.53 0.7 0.500000000224837 2.46125421396236e-10
0.54 0.7 0.49999783359337 2.14750872247247e-06
0.55 0.7 0.499999999863088 2.03463433174962e-10
0.56 0.7 0.499999979079348 1.51090711246245e-08
0.57 0.7 0.500000861038708 8.60304749402487e-07
0.58 0.7 0.500000010194393 1.0177387924141e-08
0.59 0.7 0.499999992623453 1.90177537241366e-08
0.6 0.7 0.499999999323684 8.50574721654468e-10
0.61 0.7 0.499999999911519 1.67617457918696e-10
0.62 0.7 0.500000000000012 5.34514413513709e-13
0.63 0.7 0.500000018617792 1.76909852055878e-08
0.64 0.7 0.499999998992718 1.3401677152399e-09
0.65 0.7 0.500002134536956 2.11748426541217e-06
0.66 0.7 0.500000030165559 3.85019228358884e-08
0.67 0.7 0.500000001109655 8.1321635111845e-10
0.68 0.7 0.499999999306586 1.4797628049607e-09
0.69 0.7 0.499999884534658 1.72521840222524e-06
0.7 0.7 0.49999999256134 7.48825102792133e-09
0.71 0.7 0.50000014112725 1.55710519202494e-07
0.72 0.7 0.499999781068911 2.19268217143706e-07
0.73 0.7 0.499999994327332 5.14845564898991e-09
0.74 0.7 0.500000003576198 3.19759005584767e-09
0.75 0.7 0.499995625226401 5.82002923046069e-06
0.76 0.7 0.500000251782384 2.42689298831159e-07
0.77 0.7 0.499999909650717 6.59246322406479e-08
0.78 0.7 0.499787065406395 0.000212937611311347
0.79 0.7 0.500000064028689 5.84839570238564e-08
0.8 0.7 0.49999999931899 2.6158345805423e-09
0.81 0.7 0.49999906129022 9.58228398901987e-07
0.82 0.7 0.500025372924704 2.29298090285706e-05
0.83 0.7 0.499999985614112 1.29578230191467e-08
0.84 0.7 0.499999930134321 4.56476804840473e-08
0.85 0.7 0.500000068385831 8.41078184195414e-08
0.86 0.7 0.500000014080457 2.40029906624513e-08
0.87 0.7 0.500047658150679 4.79532007760133e-05
0.88 0.7 0.500000881387312 8.93108657037404e-07
0.89 0.7 0.499999366630635 6.5024730026983e-07
0.9 0.7 0.500000498619006 4.10950046174047e-07
0.91 0.7 0.50012672946707 0.000129141985129659
0.92 0.7 0.4999801691129 2.2752634000917e-05
0.93 0.7 0.500002975378085 2.37534965951462e-06
0.94 0.7 0.500041520277734 3.48229009599344e-05
0.95 0.7 0.494961276364125 0.00499969139667299
0.5 0.71 0.500000022593257 2.26215888024045e-08
0.51 0.71 0.500033280940662 3.32777744160002e-05
0.52 0.71 0.499999996692922 3.22489302499231e-09
0.53 0.71 0.499999772049781 3.34194275831387e-07
0.54 0.71 0.49999930034234 6.60777915835358e-07
0.55 0.71 0.500000000826063 9.77750131681804e-10
0.56 0.71 0.499991297842229 8.48961952036414e-06
0.57 0.71 0.499999999817666 1.15382266391996e-10
0.58 0.71 0.499999974615069 2.98818302819402e-08
0.59 0.71 0.500000001380735 2.523900786109e-09
0.6 0.71 0.50039446524736 0.00039446458564692
0.61 0.71 0.499998247468291 1.85183064308548e-06
0.62 0.71 0.499999974934839 1.8085025963972e-08
0.63 0.71 0.500000003371682 3.37139231932175e-09
0.64 0.71 0.499963242818169 3.67228747408872e-05
0.65 0.71 0.499999999604625 2.93926872462554e-10
0.66 0.71 0.500000804867043 8.00007874289585e-07
0.67 0.71 0.50000003536882 3.42814237458269e-08
0.68 0.71 0.500000008675557 6.17751344016718e-09
0.69 0.71 0.499999982957882 1.53495542778283e-08
0.7 0.71 0.500000084154723 8.5487997518314e-08
0.71 0.71 0.500003999115613 3.99509229836739e-06
0.72 0.71 0.49999900616065 8.03815404452906e-07
0.73 0.71 0.499999996330594 2.76413138318318e-09
0.74 0.71 0.500000001585288 1.62088910746272e-09
0.75 0.71 0.500000000002432 2.73931934037782e-12
0.76 0.71 0.500000079284232 5.83392751322034e-08
0.77 0.71 0.499999945665331 4.97283488091594e-08
0.78 0.71 0.499999994383878 5.22976185380996e-09
0.79 0.71 0.499999650201338 3.48720116291209e-07
0.8 0.71 0.500004943240522 4.49267553164223e-06
0.81 0.71 0.499999480907859 5.1925816718165e-07
0.82 0.71 0.499942029802333 4.24224682208111e-05
0.83 0.71 0.500063905484617 6.33560975301686e-05
0.84 0.71 0.499996829569885 3.08428117480041e-06
0.85 0.71 0.499999839964966 1.19913158723282e-07
0.86 0.71 0.499999709394081 2.91901602689409e-07
0.87 0.71 0.499999889016642 1.55481659345391e-07
0.88 0.71 0.500008682211122 8.67709095958231e-06
0.89 0.71 0.499998663100399 1.41422730658609e-06
0.9 0.71 0.500011652253554 1.18304344356871e-05
0.91 0.71 0.500106539151777 0.000106603007625721
0.92 0.71 0.499958113466531 3.18942850535012e-05
0.93 0.71 0.499997357174634 3.04775540197247e-06
0.94 0.71 0.499998985998697 4.18737757363157e-05
0.95 0.71 0.499997894752211 7.37554893660324e-06
0.5 0.72 0.49999989279408 1.05825147441025e-07
0.51 0.72 0.499999720386772 2.79369382114174e-07
0.52 0.72 0.499999558223566 4.53941821175932e-07
0.53 0.72 0.500000000311823 3.12021050263022e-10
0.54 0.72 0.499999999724006 2.37227484724578e-10
0.55 0.72 0.50000003158573 3.17870932991103e-08
0.56 0.72 0.499999996978805 3.02474025999792e-09
0.57 0.72 0.500000001782251 2.95416094987058e-09
0.58 0.72 0.499999995042267 7.06283735847951e-09
0.59 0.72 0.50000000009171 9.04323107043788e-11
0.6 0.72 0.500000312570584 3.12294456345501e-07
0.61 0.72 0.500000211809926 2.11739252457865e-07
0.62 0.72 0.500000007174243 1.11915678270673e-08
0.63 0.72 0.499998534082999 1.46371592720851e-06
0.64 0.72 0.499999837230796 1.18840703642979e-07
0.65 0.72 0.500002915086699 2.91972141594444e-06
0.66 0.72 0.499999971730631 2.32385711843981e-08
0.67 0.72 0.499999382992128 4.44647732293674e-07
0.68 0.72 0.500000501424655 4.76735586589646e-07
0.69 0.72 0.499998227615412 2.04241143642709e-06
0.7 0.72 0.499994578772189 5.55779019407696e-06
0.71 0.72 0.500000312256046 4.02450630640832e-07
0.72 0.72 0.499998658671486 1.07318074743377e-06
0.73 0.72 0.500000051169631 6.89546124167033e-08
0.74 0.72 0.499996578802291 3.40850211273807e-06
